post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,is_peak_hour,is_peak_day,has_video_content,is_impact_or_fundraising,engagement_per_follower,has_donation,log_donation_value
575,Instagram,ig_4489253467556018,https://instagram.com/p/nTDSWLd2Hr8,2025-09-04 20:10:00,Thursday,20,ThankYou,Video,"P21,000 might not sound like a lot, but to Carmen it means SAFETY. Thank you, Michael. #ChildProtection, #MakeADifference","#ChildProtection, #MakeADifference",2,0,1,SignUp,EventRecap,Celebratory,121,0,,0,,3629,2293,560,104,60,42,112,4107.0,0.2347,213,0,0.0,1833,,,,,0,0,1,0,0.00012804146208401527,0,0.0
508,Twitter,tw_1908199845601066,https://twitter.com/lighthouse_ph/status/4176818010224011568,2025-09-05 08:43:00,Friday,8,ImpactStory,Text,"What a year for Sofia! Started the program unable to read, now top of her class. Your donations = transformed lives. #OSAEC, #ChildAbuse","#OSAEC, #ChildAbuse",2,0,1,LearnMore,Education,Emotional,136,1,,0,,3632,2307,378,44,127,35,122,,0.1811,131,30,104887.1,1228,,,,,0,0,1,0,0.0001474755700325733,1,11.560649346576694
617,TikTok,tk_8342216126336688,https://tiktok.com/@lighthouse_ph/video/4555310465590061573,2023-05-19 13:31:00,Friday,13,FundraisingAppeal,Reel,"We're P67,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=tiktok","#SummerofSafety, #NonprofitTikTok",2,2,1,SignUp,Education,Hopeful,197,0,,0,,1738,985,50,14,11,5,52,1877.0,0.0705,30,1,1517.09,930,,,,,0,0,1,1,7.580645161290321e-05,1,7.325208244735629
388,Facebook,fb_9347828887497164,https://facebook.com/lighthouse.ph/posts/9347828887497164,2024-05-13 17:20:00,Monday,17,Campaign,Carousel,"This May, we're asking for help. P85,000 will cover meals, medicine, and hope for 14 girls. https://lighthouse.ph/donate?utm_source=facebook","#HopeForGirls, #DonateNow, #OSAEC, #HumanTrafficking",4,1,1,LearnMore,EventRecap,Informative,140,0,Summer of Safety,1,1245.12,9631,5945,221,83,50,39,200,,0.0521,63,9,33905.89,2479,,,,,0,1,0,0,2.101653892698669e-05,1,10.431373517554865
203,Facebook,fb_5350039548732160,https://facebook.com/lighthouse.ph/posts/5350039548732160,2024-07-05 01:54:00,Friday,1,EventPromotion,Video,You're invited! Art Show is happening July 25. We'd love to see you there. https://lighthouse.ph/donate?utm_source=facebook,,0,0,0,,Reintegration,Emotional,123,0,,0,,215,161,4,0,1,0,2,198.0,0.0335,2,0,0.0,2423,,,,,0,0,1,0,1.382583574081717e-05,0,0.0
555,Instagram,ig_6644488923476222,https://instagram.com/p/wb-HV6-FUpf,2024-06-06 13:23:00,Thursday,13,EventPromotion,Photo,FREE EVENT ALERT: Fundraiser Gala - June 09 - bring your friends! https://lighthouse.ph/donate?utm_source=instagram,"#BreakTheCycle, #DonateNow, #BacktoSchool, #ChildRights, #OSAEC",5,2,1,DonateNow,Reintegration,Informative,115,0,Back to School,0,,8123,5315,250,144,68,40,216,,0.087,93,1,2490.32,1833,,,,,0,0,0,0,4.746317512274959e-05,1,7.820567969476458
278,TikTok,tk_9755605733111020,https://tiktok.com/@lighthouse_ph/video/5352870818059412127,2024-10-21 01:49:00,Monday,1,EducationalContent,Text,"What does freedom mean to a trafficking survivor? We asked Carmen, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=tiktok","#EndTrafficking, #ChildAbuse, #OSAEC, #Viral",4,3,1,DonateNow,Gratitude,Hopeful,148,0,,1,740.91,2223,1408,38,12,5,3,79,,0.0279,13,0,0.0,916,,,,,0,1,0,0,3.0458515283842795e-05,0,0.0
108,Facebook,fb_3554277605001327,https://facebook.com/lighthouse.ph/posts/3554277605001327,2023-05-09 03:24:00,Tuesday,3,FundraisingAppeal,Photo,"This is hard to ask, but our reserve is gone. We're raising P81,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=facebook","#EndTrafficking, #SummerofSafety, #HumanTrafficking, #OSAEC",4,0,1,ShareStory,Reintegration,Emotional,157,0,Summer of Safety,0,,680,459,14,3,2,1,25,,0.0342,6,0,0.0,2423,,,,,0,1,0,1,1.411473380107305e-05,0,0.0
348,YouTube,yt_6663039254370115,https://youtube.com/watch?v=AyFmiMscqGJ,2025-11-27 21:58:00,Thursday,21,EventPromotion,Video,Mark your calendar: Volunteer Day on December 07 - it's going to be special. https://lighthouse.ph/donate?utm_source=youtube,"#SurvivorStrong, #YearEndHope",2,2,0,,DonorImpact,Informative,124,0,Year-End Hope,0,,1267,916,31,6,6,3,14,742.0,0.0414,9,0,0.0,620,160272.0,216.0,800.0,,0,0,1,0,6.67741935483871e-05,0,0.0
236,YouTube,yt_3331101518285941,https://youtube.com/watch?v=40sArm-w-hi,2025-01-24 16:55:00,Friday,16,ThankYou,Video,"Every donation is a prayer answered. Thank you for being the answer for our girls. #DonateNow, #OSAEC, #ChildAbuse, #Trending","#DonateNow, #OSAEC, #ChildAbuse, #Trending",4,0,0,,Health,Grateful,125,0,,1,3944.34,31328,19238,1108,174,212,120,310,24389.0,0.0897,558,2,7567.03,572,5585081.0,229.0,535.0,,0,0,1,0,0.00015681818181818182,1,8.931688074783054
425,TikTok,tk_7166643297225195,https://tiktok.com/@lighthouse_ph/video/8171530469141229839,2023-01-09 15:59:00,Monday,15,ThankYou,Reel,"Big thanks to Juan for the recent donation. You're making magic happen. #SurvivorStrong, #EndViolence, #HumanTrafficking, #ForYou","#SurvivorStrong, #EndViolence, #HumanTrafficking, #ForYou",4,1,1,LearnMore,Education,Hopeful,129,0,,1,4030.64,23175,14008,728,232,141,79,474,17974.0,0.0802,172,2,8351.49,916,,,,,0,1,1,0,8.755458515283842e-05,1,9.030314976983862
696,Facebook,fb_9807311861817685,https://facebook.com/lighthouse.ph/posts/9807311861817685,2023-04-15 20:34:00,Saturday,20,ThankYou,Video,"Big thanks to Michael for the recent donation. You're making magic happen. #EndTrafficking, #SpreadTheWord","#EndTrafficking, #SpreadTheWord",2,0,1,LearnMore,AwarenessRaising,Informative,106,0,Summer of Safety,0,,2439,1424,93,50,23,15,63,1843.0,0.1048,63,0,0.0,2489,,,,,0,0,1,0,4.210526315789474e-05,0,0.0
743,YouTube,yt_2999743539077634,https://youtube.com/watch?v=BnoMMvHl8Mf,2023-10-19 04:55:00,Thursday,4,Campaign,Reel,Back to School is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=youtube,#DonateNow,1,0,1,SignUp,Education,Urgent,124,0,,0,,2010,1249,33,11,8,3,41,2135.0,0.0363,10,0,0.0,620,382165.0,179.0,292.0,,0,0,1,0,5.854838709677419e-05,0,0.0
320,YouTube,yt_5183718245779770,https://youtube.com/watch?v=dFFpVbcwYOg,2023-11-17 16:48:00,Friday,16,Campaign,Video,Summer of Safety is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=youtube,"#SurvivorStrong, #GivingTuesday",2,0,1,LearnMore,AwarenessRaising,Hopeful,126,0,GivingTuesday,0,,18646,12449,1639,505,261,179,629,22042.0,0.1705,701,39,118913.88,620,2689124.0,122.0,303.0,,0,0,1,0,0.000275,1,11.686163222031125
9,TikTok,tk_4018562057347752,https://tiktok.com/@lighthouse_ph/video/2985736231052423042,2024-05-21 03:38:00,Tuesday,3,ImpactStory,Reel,"We don't just provide shelter. We provide HOPE. Meet Ana, whose life changed because someone believed in her. Change a life today","#HopeForGirls, #BeTheChange, #EndViolence, #ChildRights",4,0,1,DonateNow,Education,Celebratory,129,0,,0,,3186,2358,106,32,15,9,131,2889.0,0.0454,36,2,9383.08,493,,,,,0,1,1,0,9.208924949290061e-05,1,9.146769915446162
213,Facebook,fb_2417105427020020,https://facebook.com/lighthouse.ph/posts/2417105427020020,2024-04-03 08:28:00,Wednesday,8,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=facebook,"#ProtectChildren, #SpreadTheWord, #OSAEC, #EndViolence",4,0,0,,AwarenessRaising,Emotional,159,0,Summer of Safety,0,,8397,4957,367,121,87,34,77,5672.0,0.0785,117,2,3755.45,2423,,,,,0,0,1,0,3.2397853900123815e-05,1,8.231229641458421
402,Instagram,ig_9574410875144018,https://instagram.com/p/Y6xYIZJHvs3,2023-11-13 04:48:00,Monday,4,ImpactStory,Reel,From victim to survivor to LEADER. That's Lucia's journey. This is why we do what we do. #EndTrafficking,#EndTrafficking,1,0,1,SignUp,SafehouseLife,Celebratory,104,0,GivingTuesday,0,,2249,1385,53,21,10,4,45,1424.0,0.0449,19,2,5319.69,1796,,,,,0,1,1,0,2.5e-05,1,8.57935827317359
400,Facebook,fb_8577707216228426,https://facebook.com/lighthouse.ph/posts/8577707216228426,2024-06-21 00:25:00,Friday,0,EducationalContent,Photo,"What does freedom mean to a trafficking survivor? We asked Carmen, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=facebook","#SurvivorStrong, #BeTheChange, #BacktoSchool",3,0,0,,Gratitude,Hopeful,150,0,,0,,652,494,6,4,2,0,5,,0.0245,4,0,0.0,2479,,,,,0,0,0,0,9.883017345703914e-06,0,0.0
629,Facebook,fb_4373010177496980,https://facebook.com/lighthouse.ph/posts/4373010177496980,2025-12-15 13:03:00,Monday,13,Campaign,Video,"The Year-End Hope campaign keeps our lights on and our girls safe. We've raised P70,000 of P145,000. Can we count on you? https://lighthouse.ph/donate?utm_source=facebook",,0,0,1,DonateNow,CampaignLaunch,Emotional,170,0,Year-End Hope,0,,3200,1904,153,49,34,12,61,2914.0,0.097,77,8,12257.38,2489,,,,,0,1,1,0,3.897147448774608e-05,1,9.413965063728341
332,Facebook,fb_4794455511240689,https://facebook.com/lighthouse.ph/posts/4794455511240689,2025-02-06 08:52:00,Thursday,8,FundraisingAppeal,Photo,"This is hard to ask, but our reserve is gone. We're raising P26,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=facebook",#DonateNow,1,1,1,ShareStory,Education,Informative,157,0,,0,,2869,1985,62,14,19,9,77,,0.0506,40,2,3200.54,2479,,,,,0,0,0,1,2.0411456232351755e-05,1,8.071387223024177
5,LinkedIn,li_6268913057619218,https://linkedin.com/feed/update/urn:li:activity:1946082890563440682,2025-06-08 16:50:00,Sunday,16,ImpactStory,Text,"Stories like Maria's remind us why we fight. Thank you for standing with us. #EndTrafficking, #DonateNow","#EndTrafficking, #DonateNow",2,0,1,DonateNow,Gratitude,Grateful,104,0,,0,,1152,849,37,12,6,3,49,,0.0595,19,1,4290.39,360,,,,,0,0,1,0,0.00016527777777777778,1,8.364365968766387
100,Facebook,fb_8344371387405670,https://facebook.com/lighthouse.ph/posts/8344371387405670,2023-08-11 17:42:00,Friday,17,EducationalContent,Video,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #EndTrafficking, #EndViolence, #ChildAbuse","#EndTrafficking, #EndViolence, #ChildAbuse",3,0,0,,CampaignLaunch,Celebratory,141,0,,0,,3825,2552,287,67,38,19,42,3637.0,0.0989,39,0,0.0,2423,,,,,0,0,1,0,4.081716879900949e-05,0,0.0
746,WhatsApp,wa_6042592318615058,https://whatsapp.com/channel/lighthouse_ph/6042592318615058,2023-02-28 04:49:00,Tuesday,4,Campaign,Text,"We set our goal at P100,000 for Summer of Safety. We know it's ambitious, but our girls are worth it. Help us? https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,1,DonateNow,Health,Celebratory,159,0,,0,,239,169,3,0,0,0,7,,0.0379,1,0,0.0,1543,,,,0.0,0,1,0,0,2.456254050550875e-05,0,0.0
83,YouTube,yt_6446239934148487,https://youtube.com/watch?v=fLFnG1miE0Z,2025-10-20 15:09:00,Monday,15,EducationalContent,Video,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #HopeForGirls, #SpreadTheWord, #ForYou","#HopeForGirls, #SpreadTheWord, #ForYou",3,0,0,,AwarenessRaising,Urgent,137,0,,1,3313.09,8689,6582,784,249,241,68,119,7268.0,0.1536,229,3,11713.29,572,2500192.0,344.0,761.0,,0,1,1,0,0.0002685314685314685,1,9.368564743044669
333,TikTok,tk_7076637087739845,https://tiktok.com/@lighthouse_ph/video/5647428325628995814,2024-05-14 21:05:00,Tuesday,21,EventPromotion,Reel,Something big is coming May 17. We can't wait to celebrate with you at Art Show. https://lighthouse.ph/donate?utm_source=tiktok,"#MakeADifference, #Viral",2,0,1,ShareStory,CampaignLaunch,Informative,127,0,,0,,4595,3346,255,73,36,34,162,6583.0,0.1042,126,0,0.0,916,,,,,0,1,1,0,0.00011375545851528384,0,0.0
165,TikTok,tk_5036977574770224,https://tiktok.com/@lighthouse_ph/video/9734467938332384633,2024-11-13 12:12:00,Wednesday,12,Campaign,Reel,"GivingTuesday: Where your P572 can change everything. Our goal is P197,000. We're 22% there. https://lighthouse.ph/donate?utm_source=tiktok","#SafeHaven, #HumanTrafficking, #EndViolence",3,0,1,LearnMore,Health,Celebratory,139,0,Year-End Hope,1,4591.32,30348,20000,2618,691,400,163,1144,22333.0,0.1133,448,76,326877.68,916,,,,,0,0,1,0,0.00012368995633187772,1,12.697344371864148
113,TikTok,tk_8334320689784477,https://tiktok.com/@lighthouse_ph/video/5613899150449978164,2025-11-15 03:55:00,Saturday,3,FundraisingAppeal,Reel,"We're P86,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=tiktok","#EndTrafficking, #YearEndHope, #Viral",3,0,1,SignUp,SafehouseLife,Informative,197,0,Year-End Hope,0,,1778,1055,11,6,2,2,55,1185.0,0.0207,3,0,0.0,916,,,,,0,0,1,1,2.259825327510917e-05,0,0.0
778,Instagram,ig_7145412565651567,https://instagram.com/p/1gAzVw6EHwS,2025-01-24 19:00:00,Friday,19,Campaign,Carousel,"Our GivingTuesday campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P126,000? https://lighthouse.ph/donate?utm_source=instagram",#SafeHaven,1,0,1,SignUp,Health,Celebratory,178,0,,0,,2715,1840,464,95,77,54,93,,0.2384,78,5,6479.72,1833,,,,,1,0,0,0,0.00013006001091107474,1,8.77658689428505
138,Facebook,fb_2547989483458295,https://facebook.com/lighthouse.ph/posts/2547989483458295,2026-01-24 09:33:00,Saturday,9,Campaign,Photo,"GivingTuesday CAMPAIGN ALERT: We're raising P135,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=facebook","#OSAEC, #HumanTrafficking",2,1,1,ShareStory,Education,Emotional,149,0,,1,2141.37,16929,10096,920,171,291,119,353,,0.1334,262,38,140544.68,2423,,,,,1,0,0,0,5.505571605447792e-05,1,11.853287839469562
308,WhatsApp,wa_7926684988923240,https://whatsapp.com/channel/lighthouse_ph/7926684988923240,2023-07-13 03:06:00,Thursday,3,EventPromotion,Photo,Mark your calendar: Fundraiser Gala on July 19 - it's going to be special. https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,1,LearnMore,DonorImpact,Informative,123,0,Back to School,0,,119,70,1,0,0,0,2,,0.0204,0,0,0.0,1522,,,,0.0,0,0,0,0,1.340341655716163e-05,0,0.0
726,Facebook,fb_3196598223920422,https://facebook.com/lighthouse.ph/posts/3196598223920422,2023-11-17 20:40:00,Friday,20,Campaign,Photo,Join our Year-End Hope campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=facebook,"#ChildProtection, #GiveHope, #YearEndHope, #EndViolence, #OSAEC",5,2,1,DonateNow,Education,Grateful,136,0,Year-End Hope,0,,6331,4719,381,186,66,38,235,,0.1238,149,18,41443.11,2489,,,,,0,0,0,0,4.9738850944154276e-05,1,10.632101051552079
284,Twitter,tw_2968497785024237,https://twitter.com/lighthouse_ph/status/1660886203508235354,2024-12-11 19:49:00,Wednesday,19,ImpactStory,Text,Stories like Josefina's remind us why we fight. Thank you for standing with us. #SafeHaven,#SafeHaven,1,1,0,,AwarenessRaising,Celebratory,90,0,,0,,1559,1089,119,43,15,10,13,,0.1258,57,4,19326.59,1228,,,,,1,0,1,0,0.000102442996742671,1,9.869288887761204
724,Facebook,fb_1406719960680906,https://facebook.com/lighthouse.ph/posts/1406719960680906,2024-06-12 01:35:00,Wednesday,1,ThankYou,Photo,We say 'thank you' but it never feels like enough. Your generosity is literally saving lives.,"#EndTrafficking, #OSAEC, #ChildRights",3,0,1,LearnMore,AwarenessRaising,Urgent,93,0,,0,,641,459,12,5,3,1,18,,0.04,3,0,0.0,2489,,,,,0,0,0,0,1.6070711128967456e-05,0,0.0
338,Facebook,fb_1668719999898445,https://facebook.com/lighthouse.ph/posts/1668719999898445,2026-02-07 10:25:00,Saturday,10,ImpactStory,Photo,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #ChildProtection, #MakeADifference, #OSAEC, #ChildAbuse","#ChildProtection, #MakeADifference, #OSAEC, #ChildAbuse",4,2,1,LearnMore,SafehouseLife,Celebratory,169,1,,0,,22999,13422,2154,580,1318,218,556,,0.2058,671,162,283414.58,2479,,,,,1,0,1,0,8.301734570391288e-05,1,12.55466958002756
287,YouTube,yt_3761000615086991,https://youtube.com/watch?v=ie8OGDdLodL,2023-05-29 14:30:00,Monday,14,ImpactStory,Video,Maria is one of 9 girls we served this year. Each one has a story. Each one deserves a chance. Help more girls today,"#SafeHaven, #DonateNow, #SummerofSafety, #Reels",4,0,0,,AwarenessRaising,Hopeful,116,0,,0,,18781,11644,903,130,196,104,141,16789.0,0.0969,250,25,89167.91,620,2669451.0,159.0,242.0,,0,1,1,0,0.00015629032258064515,1,11.398287715212113
467,LinkedIn,li_2747231220666409,https://linkedin.com/feed/update/urn:li:activity:1622981271640283211,2023-04-08 15:42:00,Saturday,15,ImpactStory,Photo,"I wish you could see Valentina's smile today. You made that happen. #SafeHaven, #GiveHope, #SummerofSafety","#SafeHaven, #GiveHope, #SummerofSafety",3,0,0,,Reintegration,Urgent,106,1,,0,,1320,1010,38,22,19,6,12,,0.0716,21,4,9911.56,463,,,,,0,0,1,0,0.00015464362850971922,1,9.201557918888215
361,YouTube,yt_3407160861932072,https://youtube.com/watch?v=___T12TlpYJ,2024-06-12 16:31:00,Wednesday,16,ThankYou,Video,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #ChildProtection, #BeTheChange, #BacktoSchool","#ChildProtection, #BeTheChange, #BacktoSchool",3,1,0,,Education,Informative,134,0,,0,,9346,5757,343,48,83,45,99,6729.0,0.0758,131,1,2295.74,620,403740.0,60.0,398.0,,0,0,1,0,0.00012225806451612905,1,7.73924600516365
557,Instagram,ig_6983631121949843,https://instagram.com/p/XYsJZuz48_J,2023-04-24 14:17:00,Monday,14,FundraisingAppeal,Photo,"No budget, no meals. No meals, no hope. We're short P73,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=instagram","#ProtectChildren, #MakeADifference, #SummerofSafety, #EndViolence, #HumanTrafficking",5,2,1,SignUp,DonorImpact,Emotional,143,0,Summer of Safety,0,,3777,2769,279,69,112,43,118,,0.173,95,26,26770.73,1833,,,,,0,1,0,1,9.438079650845608e-05,1,10.195101759006073
444,TikTok,tk_2294563303469614,https://tiktok.com/@lighthouse_ph/video/3843965285753264083,2026-02-09 17:25:00,Monday,17,ImpactStory,Reel,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #GiveHope, #HumanTrafficking, #ChildAbuse","#GiveHope, #HumanTrafficking, #ChildAbuse",3,0,1,DonateNow,SafehouseLife,Grateful,155,1,,0,,23859,13487,519,104,271,86,560,13881.0,0.0725,381,28,88138.96,917,,,,,0,1,1,0,7.906215921483096e-05,1,11.386681284572413
416,WhatsApp,wa_8282209282242497,https://whatsapp.com/channel/lighthouse_ph/8282209282242497,2023-07-22 10:35:00,Saturday,10,ThankYou,Carousel,We couldn't do this without you. Thank you for standing with our girls. ,,0,3,1,ShareStory,EventRecap,Informative,72,0,,0,,960,654,50,14,9,5,33,,0.0855,8,0,0.0,1543,,,,24.0,1,0,0,0,5.5411535968891775e-05,0,0.0
316,YouTube,yt_8078254569671375,https://youtube.com/watch?v=dm3mHt7oUA6,2025-09-21 14:39:00,Sunday,14,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=youtube,"#SafeHaven, #MakeADifference, #ChildRights, #EndViolence, #Reels",5,0,0,,SafehouseLife,Emotional,158,0,,0,,18261,11270,795,223,319,137,149,21784.0,0.1361,455,4,9181.27,620,10892000.0,500.0,733.0,,0,0,1,0,0.00021951612903225805,1,9.125029729735148
174,WhatsApp,wa_7222069830078719,https://whatsapp.com/channel/lighthouse_ph/7222069830078719,2024-07-17 23:09:00,Wednesday,23,EducationalContent,Reel,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=whatsapp,,0,3,1,DonateNow,DonorImpact,Urgent,159,0,Back to School,0,,2853,1817,71,29,36,10,106,1582.0,0.0759,46,1,4798.83,1517,,,,68.0,0,0,1,0,5.0032959789057345e-05,1,8.476335779602131
